704091,45646,,,19930,5,2079,,,,,0,,34.00,,,
704091,45646,,,19930,5,2081,,,,,0,,10.00,,,
704091,45646,,,19930,5,2083,,,,,0,,18.00,,,
704091,45646,,,19930,5,2085,,,,,0,,11.00,,,
704091,45267,"28",,10014,6,2096,,,,,0,,32.00,,,
704091,45267,,,19930,5,2098,,,,,0,,6.00,,,
704091,45267,,,19930,5,2100,,,,,0,,10.00,,,
704091,45267,,,19930,5,2102,,,,,0,,74.00,,,
704091,139901,,,20103,6,2110,,1,,,0,,29.00,,,
704091,45267,,,10014,6,2114,,1,,,0,,103.00,,,
704091,45215,,,19930,6,2132,,,,,0,,207.00,,,
704091,139901,,,19930,5,2134,,,,,0,,13.00,,,
704091,139901,,,23106,6,2214,,,,,0,,363.00,,,
704091,139901,,,23103,6,2217,,,,,0,,1110.00,,,
704091,139901,,,23103,6,2220,,,,,0,,59.00,,,
704091,45267,"39",,10014,6,2241,,1,1,1,0,,174.00,,,
704091,45267,,,19930,5,2243,,,,,0,,79.00,,,
704091,45267,,,12220,1,2245,,1,,,0,"KO[ ZA KUKURUZ",26.00,,,
704091,45267,,,10050,1,2247,,1,,,0,"POQSKI KLOZET",10.00,,,
704091,45267,,,19930,5,2249,,,,,0,,9.00,,,
704091,45267,,,10050,2,2251,,1,,,0,,40.00,,,
704091,45267,"37",,19930,5,2280,,,,,0,,66.00,,,
704091,45267,,,19930,5,2282,,,,,0,,38.00,,,
704091,45267,,,19930,5,2284,,,,,0,,27.00,,,
704091,45267,,,19930,5,2286,,,,,0,,34.00,,,
704091,45267,"35",,10050,5,2291,,1,,,0,,142.00,,,
704091,45267,,,10030,6,2293,,,,,0,"-EKONOMSKI OBJEKAT",45.00,,,
704091,45267,,,10050,5,2295,,1,,,0,,68.00,,,
704091,45267,,,10050,5,2297,,1,,,0,,52.00,,,
704091,45267,"33",,19930,5,2308,,,,,0,,86.00,,,
704091,45267,,,19930,5,2310,,,,,0,,9.00,,,
704091,45267,,,19930,5,2312,,,,,0,,19.00,,,
704091,45267,,,19930,5,2314,,,,,0,,41.00,,,
704091,45267,,,19930,5,2321,,,,,0,,33.00,,,
704091,45267,"31",,10014,6,2327,,,,,0,,70.00,,,
704091,45267,,,19930,5,2329,,,,,0,,43.00,,,
704091,45267,,,19930,5,2331,,,,,0,,3.00,,,
704091,45267,,,19930,5,2340,,,,,0,,60.00,,,
704091,45267,"29",,19930,5,2344,,,,,0,,31.00,,,
704091,45617,"3",,19930,5,2350,,,,,0,,42.00,,,
704091,45617,,,19930,5,2352,,,,,0,,14.00,,,
704091,139901,,,19930,5,2375,,,,,0,,7.00,,,
704091,139901,,,19930,5,2377,,,,,0,,7.00,,,
704091,139901,,,19930,5,2379,,,,,0,,5.00,,,
704091,45617,"6",,10014,6,2402,,,,,0,,64.00,,,
704091,45617,"4",,10014,6,2407,,,,,0,,47.00,,,
704091,45617,,,10050,6,2409,,,,,0,,14.00,,,
704091,45617,,,10050,6,2411,,,,,0,,14.00,,,
704091,45770,"16",,10014,6,2418,,1,,,0,,146.00,,,
704091,45770,,,19930,5,2420,,,,,0,,10.00,,,
704091,45770,,,19930,5,2422,,,,,0,,24.00,,,
704091,45770,"14",,10014,6,2426,,,,,0,,129.00,,,
704091,45770,,,10050,6,2428,,1,,,0,,62.00,,,
